S19_Timestamp_CAL,S19_RealTime_CAL,S19_GSR_CAL,S19_Quat_MPL_6DOF_W_CAL,S19_Quat_MPL_6DOF_X_CAL,S19_Quat_MPL_6DOF_Y_CAL,S19_Quat_MPL_6DOF_Z_CAL,S19_Gyro_MPU_MPL_X_CAL,S19_Gyro_MPU_MPL_Y_CAL,S19_Gyro_MPU_MPL_Z_CAL,S19_Accel_MPU_MPL_X_CAL,S19_Accel_MPU_MPL_Y_CAL,S19_Accel_MPU_MPL_Z_CAL,S19_Mag_MPU_MPL_X_CAL,S19_Mag_MPU_MPL_Y_CAL,S19_Mag_MPU_MPL_Z_CAL,S19_Date,,
msecs,msecs,kOhms,no units,no units,no units,no units,deg/sec,deg/sec,deg/sec,m/(sec^2),m/(sec^2),m/(sec^2),uTesla,uTesla,uTesla,dd_MMM_yyyy_HH:MM:SS.FFF,,
1577076.569,1.47024E+12,-40.01360463,0.642837107,-0.70160526,0.202795699,-0.231050551,-1.303710938,1.603988647,-0.061035156,0.065216064,-1.014633179,-0.077575684,21.47225952,45.28421021,10.74256897,3rd_Aug_2016_10:54:14.426,475,69.434
1577143.219,1.47024E+12,-40.01360463,0.642172515,-0.701925218,0.203790903,-0.231051177,0.954589844,1.481918335,0,0.060455322,-0.999008179,-0.069519043,22.07223511,45.584198,11.94252014,3rd_Aug_2016_10:54:14.493,476,69.5
1577209.869,1.47024E+12,-40.01360463,0.6418823,-0.702073932,0.203999132,-0.231222257,-1.181640625,-0.471206665,-0.122070313,0.062286377,-1.000717163,-0.082336426,20.57229614,44.98422241,11.04255676,3rd_Aug_2016_10:54:14.559,477,69.567
1577276.55,1.47024E+12,-40.01360463,0.640184164,-0.703232944,0.206397116,-0.230277956,-3.073730469,-1.020523071,4.577636719,0.045806885,-1.009384155,-0.105651855,21.47225952,43.18429565,12.84248352,3rd_Aug_2016_10:54:14.626,478,69.634
1577343.17,1.47024E+12,-40.01360463,0.640838265,-0.702781558,0.206114575,-0.230089456,2.724609375,0.74949646,-1.46484375,0.073028564,-0.972396851,-0.053771973,20.87228394,43.78427124,12.84248352,3rd_Aug_2016_10:54:14.693,479,69.7
1577409.821,1.47024E+12,-40.01360463,0.640805185,-0.702440083,0.206519991,-0.230859622,-4.721679688,1.603988647,2.136230469,0.052886963,-1.007553101,-0.06439209,20.27230835,43.78427124,12.84248352,3rd_Aug_2016_10:54:14.759,480,69.767
1577476.471,1.47024E+12,-40.01360463,0.639948249,-0.702787161,0.207972735,-0.230876252,2.907714844,0.74949646,-2.075195313,0.050567627,-1.018661499,-0.077575684,20.57229614,43.48428345,11.94252014,3rd_Aug_2016_10:54:14.826,481,69.834
1577543.152,1.47024E+12,-40.01360463,0.64065516,-0.702099264,0.207455695,-0.231472537,-1.9140625,-0.288101196,1.46484375,0.068145752,-0.98765564,-0.058776855,21.17227173,43.48428345,11.94252014,3rd_Aug_2016_10:54:14.893,482,69.9
1577609.772,1.47024E+12,-40.01360463,0.640360057,-0.702162981,0.208124742,-0.231495664,3.518066406,0.74949646,-2.258300781,0.046905518,-0.993026733,-0.080505371,21.17227173,44.98422241,12.54249573,3rd_Aug_2016_10:54:14.959,483,69.967
1577676.422,1.47024E+12,-40.01360463,0.63939172,-0.702738345,0.208512664,-0.232076302,-2.280273438,0.444320679,0.183105469,0.052032471,-1.024032593,-0.098571777,20.27230835,43.78427124,11.64253235,3rd_Aug_2016_10:54:15.026,484,70.034
1577743.073,1.47024E+12,-40.01360463,0.638916135,-0.703150272,0.208744332,-0.231930122,-1.853027344,0.505355835,0.793457031,0.061676025,-1.004745483,-0.077941895,22.3722229,44.38424683,12.84248352,3rd_Aug_2016_10:54:15.093,485,70.1
1577809.753,1.47024E+12,-40.01360463,0.638986051,-0.703051329,0.208906993,-0.231891349,1.809082031,-0.837417603,0.48828125,0.068878174,-0.990341187,-0.074523926,19.97232056,44.08425903,11.04255676,3rd_Aug_2016_10:54:15.159,486,70.167
1577876.373,1.47024E+12,-40.01360463,0.638864875,-0.702917993,0.209147334,-0.232412145,0.710449219,-1.386734009,1.403808594,0.070953369,-0.992172241,-0.072692871,21.17227173,44.98422241,12.54249573,3rd_Aug_2016_10:54:15.226,487,70.234
1577943.024,1.47024E+12,-40.01360463,0.638829589,-0.702800751,0.209258527,-0.232763141,1.870117188,1.359848022,-1.098632813,0.062530518,-1.000228882,-0.078186035,21.17227173,44.08425903,11.94252014,3rd_Aug_2016_10:54:15.293,488,70.3
1578009.674,1.47024E+12,-40.01360463,0.63936013,-0.702069402,0.209156707,-0.233603582,4.43359375,0.444320679,-0.061035156,0.06338501,-1.00718689,-0.07232666,21.17227173,44.08425903,11.94252014,3rd_Aug_2016_10:54:15.359,489,70.367
1578076.355,1.47024E+12,-40.01360463,0.639039516,-0.702028155,0.210081384,-0.233775198,1.442871094,-0.71534729,-1.403808594,0.063018799,-0.975692749,-0.073791504,20.27230835,43.78427124,12.84248352,3rd_Aug_2016_10:54:15.426,490,70.434
1578142.975,1.47024E+12,-40.01360463,0.639605224,-0.70137614,0.20979546,-0.234440953,-4.416503906,1.970199585,2.197265625,0.063140869,-0.965316772,-0.046081543,21.17227173,44.98422241,13.44245911,3rd_Aug_2016_10:54:15.493,491,70.5
1578209.625,1.47024E+12,-40.01360463,0.638724148,-0.701718926,0.210846767,-0.234873846,0.954589844,0.993637085,-2.014160156,0.057037354,-1.018051147,-0.088317871,20.57229614,44.98422241,11.04255676,3rd_Aug_2016_10:54:15.559,492,70.567
1578276.276,1.47024E+12,-40.01360463,0.637605309,-0.702345669,0.212506384,-0.234544426,0.161132813,-1.325698853,0.793457031,0.053863525,-1.008163452,-0.080871582,21.47225952,42.28433228,14.34242249,3rd_Aug_2016_10:54:15.626,493,70.634
1578342.957,1.47024E+12,-40.01360463,0.637842,-0.702236593,0.212797463,-0.233962834,3.090820313,-1.569839478,0.915527344,0.060699463,-0.980697632,-0.093444824,19.97232056,45.584198,12.54249573,3rd_Aug_2016_10:54:15.693,494,70.7
1578409.576,1.47024E+12,-40.01360463,0.638652444,-0.701619625,0.211748347,-0.234554008,1.320800781,-0.349136353,-1.647949219,0.07119751,-0.989730835,-0.051452637,21.47225952,45.28421021,12.24250793,3rd_Aug_2016_10:54:15.759,495,70.767
1578476.227,1.47024E+12,-40.01360463,0.63869971,-0.701176643,0.212911442,-0.234697178,2.724609375,1.298812866,-0.427246094,0.052398682,-0.982650757,-0.072570801,20.57229614,44.08425903,11.04255676,3rd_Aug_2016_10:54:15.826,496,70.834
1578542.877,1.47024E+12,-40.01360463,0.638758004,-0.700973094,0.212692067,-0.235344499,0.588378906,-1.142593384,-0.549316406,0.056060791,-1.000717163,-0.074157715,19.67233276,45.28421021,12.84248352,3rd_Aug_2016_10:54:15.892,497,70.9
1578609.558,1.47024E+12,-40.01360463,0.639146149,-0.700607538,0.21242258,-0.235622466,1.748046875,0.627426147,-1.403808594,0.059967041,-0.996810913,-0.074523926,19.97232056,43.48428345,11.04255676,3rd_Aug_2016_10:54:15.959,498,70.967
1578676.178,1.47024E+12,-40.01360463,0.638262987,-0.701080322,0.212973282,-0.236112475,1.381835938,-0.471206665,-0.122070313,0.066925049,-0.990707397,-0.081726074,21.17227173,43.48428345,12.54249573,3rd_Aug_2016_10:54:16.026,499,71.034
1578742.828,1.47024E+12,-40.01360463,0.63792938,-0.701145947,0.213580489,-0.23627089,0.283203125,1.848129272,-0.305175781,0.056182861,-0.985580444,-0.067687988,21.17227173,43.48428345,11.04255676,3rd_Aug_2016_10:54:16.092,500,71.1
1578809.479,1.47024E+12,-40.01360463,0.638328433,-0.700684488,0.21322605,-0.236881271,-0.571289063,-1.142593384,-0.122070313,0.06729126,-1.005355835,-0.065979004,20.27230835,43.78427124,11.64253235,3rd_Aug_2016_10:54:16.159,501,71.167
1578876.16,1.47024E+12,-40.01360463,0.638583541,-0.700172186,0.213396192,-0.237554416,0.588378906,-1.813980103,1.281738281,0.066680908,-0.985092163,-0.062072754,20.57229614,43.48428345,14.04243469,3rd_Aug_2016_10:54:16.226,502,71.234
1578942.78,1.47024E+12,-40.01360463,0.639105022,-0.699638307,0.213245273,-0.237860411,0.649414063,1.054672241,-0.122070313,0.061431885,-0.977279663,-0.065368652,21.17227173,44.98422241,12.54249573,3rd_Aug_2016_10:54:16.292,503,71.3
1579009.43,1.47024E+12,-40.01360463,0.640231073,-0.698445141,0.212465614,-0.239033416,-1.059570313,0.200180054,0.9765625,0.065093994,-1.008163452,-0.052062988,20.57229614,46.18417358,12.54249573,3rd_Aug_2016_10:54:16.359,504,71.367
1579076.08,1.47024E+12,-40.01360463,0.639615417,-0.698206306,0.214854196,-0.239244074,-0.388183594,1.420883179,1.220703125,0.053375244,-0.998397827,-0.06072998,20.27230835,44.38424683,10.74256897,3rd_Aug_2016_10:54:16.426,505,71.434
1579142.761,1.47024E+12,-40.01360463,0.638343215,-0.6991961,0.216615558,-0.238160476,-2.951660156,-1.020523071,1.831054688,0.042510986,-1.00352478,-0.095275879,20.57229614,42.88430786,10.44258118,3rd_Aug_2016_10:54:16.492,506,71.5
1579209.381,1.47024E+12,-40.01360463,0.638557792,-0.699129462,0.216347933,-0.238024384,2.114257813,0.505355835,-2.136230469,0.061798096,-0.99180603,-0.044616699,21.17227173,43.48428345,11.94252014,3rd_Aug_2016_10:54:16.559,507,71.567
1579276.031,1.47024E+12,-40.01360463,0.63855207,-0.698756874,0.216994599,-0.238544747,0.222167969,0.810531616,-1.953125,0.048370361,-1.00718689,-0.067810059,19.97232056,45.584198,11.94252014,3rd_Aug_2016_10:54:16.626,508,71.634
1579342.682,1.47024E+12,-40.01360463,0.63956517,-0.697779953,0.216216221,-0.239395276,2.663574219,-0.349136353,-0.9765625,0.064483643,-1.013168335,-0.041320801,19.97232056,43.48428345,11.04255676,3rd_Aug_2016_10:54:16.692,509,71.7
1579409.363,1.47024E+12,-40.01360463,0.639194548,-0.697792292,0.217176244,-0.239480406,-2.40234375,1.603988647,2.563476563,0.054595947,-1.004013062,-0.083557129,20.87228394,41.68435669,11.64253235,3rd_Aug_2016_10:54:16.759,510,71.767
1579475.983,1.47024E+12,-40.01360463,0.639890075,-0.697462201,0.216670066,-0.239041939,-6.430664063,-2.363296509,-0.061035156,0.06741333,-0.982406616,-0.04107666,22.07223511,44.08425903,13.44245911,3rd_Aug_2016_10:54:16.826,511,71.834
1579542.633,1.47024E+12,-40.01360463,0.64016521,-0.697017133,0.215809777,-0.240378439,8.645019531,0.688461304,-3.662109375,0.056304932,-1.050033569,-0.075744629,21.47225952,43.18429565,11.64253235,3rd_Aug_2016_10:54:16.892,512,71.9
1579609.283,1.47024E+12,-40.01360463,0.640508533,-0.696623385,0.215953827,-0.24047558,-4.294433594,1.298812866,1.098632813,0.074859619,-0.974716187,-0.041320801,20.57229614,44.08425903,12.54249573,3rd_Aug_2016_10:54:16.959,513,71.967
1579675.964,1.47024E+12,-40.01360463,0.639738202,-0.696579635,0.216886923,-0.241809994,3.45703125,2.031234741,-3.540039063,0.063995361,-1.007553101,-0.048278809,21.47225952,44.38424683,10.74256897,3rd_Aug_2016_10:54:17.026,514,72.034
1579742.584,1.47024E+12,-40.01360463,0.639611006,-0.696439624,0.216865122,-0.242567524,-1.364746094,-0.959487915,1.220703125,0.063751221,-1.002792358,-0.080871582,21.17227173,43.48428345,11.94252014,3rd_Aug_2016_10:54:17.092,515,72.1
1579809.235,1.47024E+12,-40.01360463,0.639614165,-0.696281433,0.21674487,-0.243120462,-2.158203125,2.885726929,-0.915527344,0.056427002,-0.987045288,-0.062438965,20.27230835,43.78427124,12.24250793,3rd_Aug_2016_10:54:17.159,516,72.167
1579875.885,1.47024E+12,-40.01360463,0.639076054,-0.696288824,0.217922941,-0.243461251,3.884277344,1.054672241,-3.601074219,0.048858643,-0.994369507,-0.071472168,18.1723938,47.38412476,10.74256897,3rd_Aug_2016_10:54:17.225,517,72.234
1579942.566,1.47024E+12,-40.01360463,0.639093578,-0.696159303,0.217819989,-0.243877366,-1.975097656,-1.264663696,1.46484375,0.060089111,-1.010604858,-0.061950684,20.27230835,43.78427124,11.64253235,3rd_Aug_2016_10:54:17.292,518,72.3
1580009.186,1.47024E+12,-40.01360463,0.638610065,-0.696491122,0.218723387,-0.243387282,0.283203125,0.444320679,-0.915527344,0.048248291,-0.990219116,-0.06463623,21.47225952,43.78427124,12.84248352,3rd_Aug_2016_10:54:17.359,519,72.367
1580075.836,1.47024E+12,-40.01360463,0.63860482,-0.696271002,0.218818456,-0.243944764,-0.021972656,-0.043960571,-1.281738281,0.052398682,-1.017929077,-0.063415527,20.87228394,45.28421021,12.84248352,3rd_Aug_2016_10:54:17.425,520,72.434
1580142.487,1.47024E+12,-40.01360463,0.639030039,-0.695928574,0.218592495,-0.244011015,1.137695313,-0.71534729,0.549316406,0.073638916,-0.993270874,-0.05657959,20.57229614,44.08425903,13.44245911,3rd_Aug_2016_10:54:17.492,521,72.5
1580209.167,1.47024E+12,-40.01360463,0.637848616,-0.696832836,0.220054895,-0.243205458,-0.510253906,-1.447769165,0.854492188,0.050079346,-0.98765564,-0.089050293,23.27218628,43.48428345,12.54249573,3rd_Aug_2016_10:54:17.559,522,72.567
1580275.787,1.47024E+12,-40.01360463,0.638050258,-0.696784854,0.219593689,-0.24323158,-1.42578125,-0.288101196,0.48828125,0.061920166,-0.990219116,-0.070861816,21.17227173,44.98422241,12.54249573,3rd_Aug_2016_10:54:17.625,523,72.634
1580342.438,1.47024E+12,-40.01360463,0.637499094,-0.697268069,0.219796106,-0.243108958,0.161132813,-0.104995728,-0.427246094,0.0597229,-0.999252319,-0.078918457,19.97232056,45.584198,11.04255676,3rd_Aug_2016_10:54:17.692,524,72.7
1580409.088,1.47024E+12,-40.01360463,0.636311471,-0.697970867,0.220997155,-0.24311465,0.52734375,1.054672241,-1.953125,0.045684814,-1.013656616,-0.09576416,20.27230835,45.28421021,13.7424469,3rd_Aug_2016_10:54:17.759,525,72.767
1580475.769,1.47024E+12,-40.01360463,0.636434257,-0.697771847,0.221019372,-0.243344307,-0.754394531,0.566390991,0.915527344,0.06350708,-1.004989624,-0.061340332,20.87228394,45.28421021,13.7424469,3rd_Aug_2016_10:54:17.825,526,72.834
1580542.389,1.47024E+12,-40.01360463,0.636685848,-0.697363377,0.221260145,-0.243637413,0.161132813,-0.104995728,0.793457031,0.05166626,-1.002670288,-0.086242676,22.3722229,44.38424683,13.7424469,3rd_Aug_2016_10:54:17.892,527,72.9
1580609.039,1.47024E+12,-40.01360463,0.635566294,-0.698045909,0.222766221,-0.243233562,1.198730469,0.627426147,-1.770019531,0.052276611,-1.01121521,-0.083557129,22.67221069,44.08425903,11.04255676,3rd_Aug_2016_10:54:17.959,528,72.967
1580675.69,1.47024E+12,-40.01360463,0.636204541,-0.697402835,0.222407952,-0.243737176,3.273925781,0.139144897,-0.305175781,0.061309814,-0.994857788,-0.053039551,20.57229614,44.98422241,14.04243469,3rd_Aug_2016_10:54:18.025,529,73.034
1580742.371,1.47024E+12,-40.01360463,0.635673106,-0.697485924,0.22341606,-0.243963748,0.344238281,1.848129272,-0.48828125,0.052032471,-1.000595093,-0.078063965,18.77236938,44.38424683,12.24250793,3rd_Aug_2016_10:54:18.092,530,73.1
1580808.99,1.47024E+12,-40.01360463,0.63517493,-0.697706401,0.223356724,-0.244684219,-1.181640625,1.054672241,-1.403808594,0.058013916,-1.013046265,-0.086242676,20.87228394,43.78427124,14.34242249,3rd_Aug_2016_10:54:18.159,531,73.167
1580875.641,1.47024E+12,-40.01360463,0.634816945,-0.697968125,0.2232299,-0.244982466,-1.059570313,-0.104995728,0.854492188,0.0675354,-0.997055054,-0.066955566,20.27230835,44.38424683,11.64253235,3rd_Aug_2016_10:54:18.225,532,73.234
1580942.291,1.47024E+12,-40.01360463,0.635312974,-0.69740802,0.22282207,-0.245662019,0.588378906,0.200180054,-1.281738281,0.060577393,-0.99180603,-0.06048584,20.87228394,43.18429565,12.84248352,3rd_Aug_2016_10:54:18.292,533,73.3
1581008.972,1.47024E+12,-40.01360463,0.637492955,-0.695141792,0.221582204,-0.247552171,14.6875,-0.043960571,-2.075195313,0.069244385,-0.985702515,-0.076965332,20.57229614,45.584198,12.54249573,3rd_Aug_2016_10:54:18.359,534,73.367
1581075.592,1.47024E+12,-40.01360463,0.641455472,-0.69121021,0.220482379,-0.249300569,18.83789063,0.383285522,-2.319335938,0.037139893,-1.006576538,-0.053649902,19.67233276,43.18429565,12.24250793,3rd_Aug_2016_10:54:18.425,535,73.434
1581142.242,1.47024E+12,-40.01360463,0.643234849,-0.689312577,0.219430551,-0.250893086,-12.35107422,2.885726929,4.028320313,0.077056885,-0.970443726,-0.027648926,20.27230835,45.88418579,12.24250793,3rd_Aug_2016_10:54:18.492,536,73.5
1581208.893,1.47024E+12,-40.01360463,0.639012575,-0.692216098,0.223440051,-0.250148505,-5.759277344,1.054672241,0.122070313,0.059356689,-0.991073608,-0.081604004,20.27230835,44.38424683,10.14259338,3rd_Aug_2016_10:54:18.558,537,73.567
1581275.574,1.47024E+12,-40.01360463,0.638623834,-0.692757308,0.222789407,-0.250223696,6.508789063,-3.095718384,-2.746582031,0.070343018,-1.003158569,-0.062438965,19.97232056,46.18417358,11.94252014,3rd_Aug_2016_10:54:18.625,538,73.634
1581342.194,1.47024E+12,-40.01360463,0.638106585,-0.693201602,0.223390579,-0.249776095,0.649414063,1.176742554,-0.549316406,0.043609619,-1.014022827,-0.075744629,21.17227173,44.08425903,12.54249573,3rd_Aug_2016_10:54:18.692,539,73.7
1581408.844,1.47024E+12,-40.01360463,0.63686949,-0.694688141,0.22321181,-0.24896206,0.161132813,-0.776382446,-2.502441406,0.064605713,-0.99168396,-0.075622559,19.07235718,45.584198,10.44258118,3rd_Aug_2016_10:54:18.758,540,73.767
1581475.494,1.47024E+12,-40.01360463,0.637233317,-0.694556534,0.221719503,-0.24973084,3.334960938,-0.532241821,-1.098632813,0.074005127,-0.997543335,-0.069641113,21.17227173,45.584198,13.44245911,3rd_Aug_2016_10:54:18.825,541,73.834
1581542.175,1.47024E+12,-40.01360463,0.636659801,-0.694985151,0.221663311,-0.250050873,-5.637207031,0.932601929,1.220703125,0.069000244,-0.985702515,-0.065856934,19.97232056,44.98422241,12.54249573,3rd_Aug_2016_10:54:18.892,542,73.9
1581608.795,1.47024E+12,-40.01360463,0.636120379,-0.695489347,0.221634299,-0.250047356,-2.951660156,1.359848022,0.671386719,0.068756104,-0.997421265,-0.063415527,19.67233276,43.18429565,10.74256897,3rd_Aug_2016_10:54:18.958,543,73.967
1581675.446,1.47024E+12,-40.01360463,0.636258245,-0.695238233,0.221514508,-0.250500679,4.738769531,-1.081558228,-0.671386719,0.070953369,-1.007064819,-0.066711426,20.87228394,43.78427124,12.84248352,3rd_Aug_2016_10:54:19.025,544,74.034
1581742.096,1.47024E+12,-40.01360463,0.636570334,-0.694928586,0.221166179,-0.250874549,-1.730957031,0.871566772,-0.610351563,0.075592041,-0.98374939,-0.043518066,20.27230835,44.38424683,12.84248352,3rd_Aug_2016_10:54:19.092,545,74.1
1581808.777,1.47024E+12,-40.01360463,0.639307976,-0.692269325,0.219793007,-0.252466679,1.748046875,1.054672241,1.831054688,0.086456299,-0.96434021,-0.049133301,19.97232056,44.98422241,12.54249573,3rd_Aug_2016_10:54:19.158,546,74.167
1581875.397,1.47024E+12,-40.01360463,0.640243292,-0.690869153,0.220538422,-0.253280818,7.241210938,2.641586304,-0.061035156,0.052398682,-1.006088257,-0.059997559,21.17227173,44.98422241,11.04255676,3rd_Aug_2016_10:54:19.225,547,74.234
1581942.047,1.47024E+12,-40.01360463,0.640564799,-0.6903615,0.222363919,-0.25225389,-10.58105469,-2.729507446,6.774902344,0.05947876,-1.015731812,-0.04486084,20.57229614,45.584198,10.44258118,3rd_Aug_2016_10:54:19.292,548,74.3
1582008.698,1.47024E+12,-40.01360463,0.643639266,-0.687025666,0.22063823,-0.25503549,11.39160156,0.993637085,-1.037597656,0.052886963,-0.999130249,-0.035583496,21.47225952,45.28421021,10.74256897,3rd_Aug_2016_10:54:19.358,549,74.367
1582075.378,1.47024E+12,-40.01360463,0.65256685,-0.678362966,0.216020808,-0.259451598,38.97949219,1.848129272,0.793457031,0.062530518,-1.019393921,-0.04876709,20.57229614,44.98422241,11.94252014,3rd_Aug_2016_10:54:19.425,550,74.434
1582141.998,1.47024E+12,-40.01360463,0.666379273,-0.664956093,0.211334005,-0.262887836,66.38427734,-2.973648071,-3.723144531,0.04800415,-1.032333374,0.057556152,20.87228394,43.78427124,9.242630005,3rd_Aug_2016_10:54:19.492,551,74.5
1582208.649,1.47024E+12,-40.01360463,0.723452449,-0.602945626,0.182466432,-0.282451957,173.5009766,-5.903335571,-20.08056641,0.10256958,-1.104598999,0.308532715,19.97232056,44.08425903,5.342788696,3rd_Aug_2016_10:54:19.558,552,74.567
1582275.299,1.47024E+12,-40.01360463,0.764018297,-0.548967719,0.155707568,-0.301107228,119.1796875,-0.71534729,-15.56396484,0.185333252,-0.766830444,0.243713379,19.97232056,45.584198,0.242996216,3rd_Aug_2016_10:54:19.625,553,74.634
1582341.98,1.47024E+12,-40.01360463,0.782550991,-0.52100414,0.14216128,-0.309772313,117.043457,-12.49513245,-17.70019531,0.024688721,-0.926498413,0.405700684,17.87240601,44.08425903,-9.956588745,3rd_Aug_2016_10:54:19.692,554,74.7
1582408.6,1.47024E+12,-40.01360463,0.840322316,-0.417761385,0.09147881,-0.333114624,165.1391602,-1.264663696,-10.92529297,0.081451416,-0.914779663,0.699523926,18.1723938,43.18429565,-16.2563324,3rd_Aug_2016_10:54:19.758,555,74.767
1582475.25,1.47024E+12,-40.01360463,0.87055105,-0.34936586,0.066762745,-0.340039968,166.6040039,9.111312866,11.84082031,0.147491455,-0.665878296,0.699279785,17.57241821,38.98446655,-22.55607605,3rd_Aug_2016_10:54:19.825,556,74.834
1582541.901,1.47024E+12,-40.01360463,0.89151299,-0.295637041,0.056328904,-0.338571131,136.1474609,14.54344177,18.67675781,0.078887939,-0.613510132,0.785949707,18.47238159,31.48477173,-33.95561218,3rd_Aug_2016_10:54:19.891,557,74.9
1582608.582,1.47024E+12,-40.01360463,0.926183343,-0.188883543,0.034898978,-0.324483365,106.6674805,7.524398804,23.25439453,0.081085205,-0.260726929,0.870788574,19.67233276,26.98495483,-37.85545349,3rd_Aug_2016_10:54:19.958,558,74.967
1582675.201,1.47024E+12,-40.01360463,0.937052131,-0.13994348,0.016665604,-0.319485962,103.371582,-10.72511292,14.95361328,0.083282471,-0.196762085,0.904968262,19.97232056,22.48513794,-38.15544128,3rd_Aug_2016_10:54:20.025,559,75.034
1582741.852,1.47024E+12,-40.01360463,0.944361329,-0.110811174,0.012213527,-0.309440583,45.81542969,19.48728943,35.88867188,0.033233643,-0.20262146,0.944396973,21.47225952,14.38546753,-41.45530701,3rd_Aug_2016_10:54:20.091,560,75.1
1582808.502,1.47024E+12,-40.01360463,0.955419481,-0.028041799,-0.008676628,-0.293789327,100.1367188,12.89549255,7.32421875,0.044708252,-0.032089233,0.940856934,22.3722229,9.585662842,-41.45530701,3rd_Aug_2016_10:54:20.158,561,75.167
1582875.183,1.47024E+12,-40.01360463,0.956856787,0.003110387,-0.014995703,-0.290156186,46.60888672,-3.278823853,5.432128906,0.059112549,0.073745728,0.937927246,21.47225952,6.585784912,-44.45518494,3rd_Aug_2016_10:54:20.225,562,75.234
1582941.803,1.47024E+12,-40.01360463,0.956113398,0.024885811,-0.024100395,-0.290941626,54.11621094,-2.973648071,0.183105469,0.025909424,0.088027954,0.935974121,22.3722229,2.385955811,-43.85520935,3rd_Aug_2016_10:54:20.291,563,75.3
1583008.453,1.47024E+12,-40.01360463,0.954415619,0.053194251,-0.040281121,-0.290927023,19.63134766,-17.4389801,-5.737304688,0.081573486,0.200332642,0.961608887,21.17227173,1.485992432,-44.15519714,3rd_Aug_2016_10:54:20.358,564,75.367
1583075.104,1.47024E+12,-40.01360463,0.953765512,0.048797615,-0.038580354,-0.294043422,-19.30908203,5.998519897,-2.380371094,0.029937744,0.056411743,1.045471191,21.47225952,-0.913909912,-45.05516052,3rd_Aug_2016_10:54:20.425,565,75.434
1583141.785,1.47024E+12,-40.01360463,0.953939438,0.040556319,-0.033178106,-0.295387834,-30.17333984,-1.325698853,-4.516601563,0.054840088,0.150283813,0.929138184,19.97232056,-0.013946533,-43.25523376,3rd_Aug_2016_10:54:20.491,566,75.5
1583208.405,1.47024E+12,-40.01360463,0.955094099,0.015315189,-0.025871502,-0.294773459,-4.111328125,2.275375366,3.540039063,0.101593018,0.153091431,0.921325684,20.87228394,2.385955811,-44.45518494,3rd_Aug_2016_10:54:20.558,567,75.567
1583275.055,1.47024E+12,-40.01360463,0.954236686,0.012666281,-0.026311189,-0.297623187,3.395996094,-6.025405884,-6.408691406,0.019439697,-0.019271851,1.005554199,21.17227173,0.586029053,-44.15519714,3rd_Aug_2016_10:54:20.625,568,75.634
1583341.705,1.47024E+12,-40.01360463,0.954429924,0.016671559,-0.028377108,-0.296614766,-2.524414063,9.111312866,7.690429688,0.059967041,0.066177368,1.020568848,20.57229614,3.585906982,-45.65513611,3rd_Aug_2016_10:54:20.691,569,75.7
1583408.386,1.47024E+12,-40.01360463,0.954762697,0.014634469,-0.021462619,-0.296232194,2.053222656,0.383285522,6.896972656,0.043365479,0.017959595,1.009460449,20.57229614,3.585906982,-44.15519714,3rd_Aug_2016_10:54:20.758,570,75.767
1583475.006,1.47024E+12,-40.01360463,0.955100536,0.01217017,-0.019328607,-0.295400113,-17.5390625,3.740219116,-2.502441406,0.053375244,0.070449829,0.973815918,22.3722229,1.785980225,-44.45518494,3rd_Aug_2016_10:54:20.825,571,75.834
1583541.656,1.47024E+12,-40.01360463,0.954329014,0.008311383,-0.018306641,-0.298080206,4.494628906,-6.940933228,-3.662109375,0.025543213,0.002822876,0.989685059,21.17227173,3.585906982,-45.65513611,3rd_Aug_2016_10:54:20.891,572,75.9
1583608.307,1.47024E+12,-40.01360463,0.95372057,-0.001314682,-0.011731506,-0.300462425,7.546386719,-11.27442932,0.549316406,0.013458252,-0.020980835,0.94732666,22.07223511,2.685943604,-43.25523376,3rd_Aug_2016_10:54:20.958,573,75.967
1583674.988,1.47024E+12,-40.01360463,0.953504086,-0.000591518,-0.016979542,-0.300900787,-11.13037109,-1.569839478,-3.051757813,0.082427979,0.038955688,1.018371582,22.3722229,5.985809326,-42.95524597,3rd_Aug_2016_10:54:21.025,574,76.034
1583741.608,1.47024E+12,-40.01360463,0.953201175,-0.003837,-0.015670784,-0.30190596,0.100097656,-1.752944946,2.075195313,0.037994385,-0.033187866,1.018249512,18.77236938,5.985809326,-45.05516052,3rd_Aug_2016_10:54:21.091,575,76.1
1583808.258,1.47024E+12,-40.01360463,0.953367472,-0.000968371,-0.01579194,-0.301397175,-4.050292969,3.67918396,6.225585938,0.044342041,-0.002182007,1.007873535,21.17227173,4.785858154,-43.25523376,3rd_Aug_2016_10:54:21.158,576,76.167
1583874.908,1.47024E+12,-40.01360463,0.953560889,0.000224169,-0.016198816,-0.300764561,6.997070313,-2.302261353,-2.136230469,0.080474854,0.045181274,1.020324707,19.97232056,4.185882568,-43.25523376,3rd_Aug_2016_10:54:21.224,577,76.234
1583941.589,1.47024E+12,-40.01360463,0.953502357,0.002776167,-0.016289966,-0.30093208,3.518066406,3.496078491,4.577636719,0.043609619,-0.04258728,1.024719238,20.27230835,3.885894775,-45.9551239,3rd_Aug_2016_10:54:21.291,578,76.3
1584008.209,1.47024E+12,-40.01360463,0.953853905,-0.00078781,-0.010645422,-0.300081521,1.442871094,-9.50440979,-6.896972656,0.031280518,-0.02671814,0.985168457,22.07223511,4.185882568,-42.65525818,3rd_Aug_2016_10:54:21.358,579,76.367
