"sep=	"
S19_Timestamp_CAL	S19_RealTime_CAL	S19_GSR_CAL	S19_Quat_MPL_6DOF_W_CAL	S19_Quat_MPL_6DOF_X_CAL	S19_Quat_MPL_6DOF_Y_CAL	S19_Quat_MPL_6DOF_Z_CAL	S19_Gyro_MPU_MPL_X_CAL	S19_Gyro_MPU_MPL_Y_CAL	S19_Gyro_MPU_MPL_Z_CAL	S19_Accel_MPU_MPL_X_CAL	S19_Accel_MPU_MPL_Y_CAL	S19_Accel_MPU_MPL_Z_CAL	S19_Mag_MPU_MPL_X_CAL	S19_Mag_MPU_MPL_Y_CAL	S19_Mag_MPU_MPL_Z_CAL	S19_Date	
msecs	msecs	kOhms	no units	no units	no units	no units	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	uTesla	uTesla	uTesla	dd_MMM_yyyy_HH:MM:SS.FFF	
1546417.38891602	1470236023767.46	-40.0136046255727	0.995103716850281	-0.076452724635601	0.0184325017035007	-0.0598635263741016	-21.93359375	21.1962738037109	16.2353515625	0.039459228515625	0.0987701416015625	0.97698974609375	20.8722839355469	7.48574829101563	-42.9552459716797	3rd_Aug_2016_10:53:43.767
1546484.03930664	1470236023834.11	-40.0136046255727	0.995727837085724	-0.0690324082970619	0.0200299229472876	-0.0579613298177719	54.482421875	-20.7959136962891	16.29638671875	-0.077728271484375	-0.0464935302734375	1.01739501953125	23.5721740722656	3.88589477539062	-42.9552459716797	3rd_Aug_2016_10:53:43.834
1546550.68969727	1470236023900.76	-40.0136046255727	0.996858894824982	-0.0608340874314308	0.0170202516019344	-0.0477684177458286	-26.99951171875	3.86228942871094	20.5078125	0.059722900390625	0.120254516601563	1.07696533203125	21.4722595214844	5.38583374023438	-41.4553070068359	3rd_Aug_2016_10:53:43.900
1546617.37060547	1470236023967.44	-40.0136046255727	0.995866715908051	-0.0780369117856026	0.0133284218609333	-0.0445200204849243	-46.65283203125	10.5761566162109	-15.19775390625	0.038238525390625	0.0381011962890625	1.01348876953125	22.3722229003906	3.88589477539062	-42.9552459716797	3rd_Aug_2016_10:53:43.967
1546683.99047852	1470236024034.06	-40.0136046255727	0.994780540466309	-0.0891389846801758	0.0158037077635527	-0.0470757335424423	-9.29931640625	-7.55128479003906	3.5400390625	0.013092041015625	-0.0137786865234375	1.03826904296875	21.4722595214844	7.48574829101563	-42.9552459716797	3rd_Aug_2016_10:53:44.034
1546750.64086914	1470236024100.71	-40.0136046255727	0.993764877319336	-0.100015267729759	0.0166280921548605	-0.0463870614767075	-26.87744140625	-0.349136352539062	6.8359375	0.014801025390625	-0.0463714599609375	0.97467041015625	22.6722106933594	8.98568725585938	-41.1553192138672	3rd_Aug_2016_10:53:44.100
1546817.29125977	1470236024167.36	-40.0136046255727	0.992798268795013	-0.107687920331955	0.0220390558242798	-0.0476355366408825	-0.02197265625	13.7499847412109	-8.48388671875	0.027130126953125	-0.0612640380859375	0.93609619140625	22.0722351074219	6.88577270507813	-44.1551971435547	3rd_Aug_2016_10:53:44.167
1546883.97216797	1470236024234.04	-40.0136046255727	0.99258679151535	-0.107754267752171	0.0245104935020208	-0.0505934804677963	-16.01318359375	8.43992614746094	-5.126953125	0.010894775390625	-0.0472259521484375	0.97552490234375	24.4721374511719	10.1856384277344	-42.9552459716797	3rd_Aug_2016_10:53:44.234
1546950.59204102	1470236024300.66	-40.0136046255727	0.992341935634613	-0.10914022475481	0.0261303205043077	-0.0516039915382862	2.29736328125	-0.104995727539063	0.67138671875	0.016754150390625	-0.0429534912109375	0.97845458984375	23.5721740722656	8.68569946289063	-42.3552703857422	3rd_Aug_2016_10:53:44.300
1547017.24243164	1470236024367.31	-40.0136046255727	0.992683887481689	-0.106862127780914	0.0238415542989969	-0.0508991479873657	-5.14892578125	0.200180053710937	1.0986328125	0.056182861328125	-0.0074310302734375	1.05987548828125	23.2721862792969	8.98568725585938	-43.2552337646484	3rd_Aug_2016_10:53:44.367
1547083.89282227	1470236024433.96	-40.0136046255727	0.99344664812088	-0.0998370051383972	0.0224719848483801	-0.050903856754303	19.02099609375	-4.56056213378906	5.55419921875	0.001007080078125	-0.0800628662109375	0.98138427734375	23.2721862792969	10.4856262207031	-41.7552947998047	3rd_Aug_2016_10:53:44.433
1547150.57373047	1470236024500.64	-40.0136046255727	0.993849217891693	-0.0966787710785866	0.0218468345701694	-0.0493929348886013	-12.16796875	8.01268005371094	-1.40380859375	0.018463134765625	0.0097808837890625	1.02227783203125	24.4721374511719	7.48574829101563	-41.4553070068359	3rd_Aug_2016_10:53:44.500
1547217.19360352	1470236024567.26	-40.0136046255727	0.993698596954346	-0.0981294810771942	0.0192397311329842	-0.050631795078516	-6.30859375	-1.69190979003906	1.15966796875	0.014556884765625	-0.0558929443359375	1.02056884765625	23.2721862792969	8.38571166992188	-42.6552581787109	3rd_Aug_2016_10:53:44.567
1547283.84399414	1470236024633.91	-40.0136046255727	0.993656754493713	-0.0986422002315521	0.0181236900389195	-0.0508666932582855	-1.669921875	-2.30226135253906	-1.40380859375	0.027496337890625	-0.0422210693359375	0.99920654296875	23.8721618652344	8.38571166992188	-41.1553192138672	3rd_Aug_2016_10:53:44.633
1547350.49438477	1470236024700.56	-40.0136046255727	0.993861556053162	-0.0964930728077889	0.01711305975914	-0.0513360686600208	2.90771484375	1.11570739746094	1.03759765625	0.009796142578125	-0.0668792724609375	0.99395751953125	23.8721618652344	8.98568725585938	-42.6552581787109	3rd_Aug_2016_10:53:44.700
1547417.17529297	1470236024767.24	-40.0136046255727	0.993820607662201	-0.0966731607913971	0.0184874944388866	-0.0513147339224815	-12.22900390625	-1.50880432128906	-4.33349609375	0.027374267578125	-0.0333099365234375	1.01287841796875	23.5721740722656	8.68569946289063	-42.3552703857422	3rd_Aug_2016_10:53:44.767
1547483.79516602	1470236024833.86	-40.0136046255727	0.993667840957642	-0.0966093689203262	0.0199195202440023	-0.0537963733077049	5.10498046875	8.68406677246094	-2.99072265625	0.028839111328125	-0.0246429443359375	1.00640869140625	22.9721984863281	6.58578491210938	-42.3552703857422	3rd_Aug_2016_10:53:44.833
1547550.44555664	1470236024900.51	-40.0136046255727	0.993995368480682	-0.0920361429452896	0.0215201321989298	-0.0551305897533894	18.9599609375	-1.38673400878906	1.28173828125	0.019439697265625	-0.0383148193359375	0.98638916015625	22.0722351074219	8.98568725585938	-43.2552337646484	3rd_Aug_2016_10:53:44.900
1547617.09594727	1470236024967.16	-40.0136046255727	0.995017647743225	-0.0809450373053551	0.0206136517226696	-0.0544322431087494	17.18994140625	-3.46192932128906	5.06591796875	0.050079345703125	0.0227203369140625	1.01458740234375	24.4721374511719	8.08572387695313	-43.8552093505859	3rd_Aug_2016_10:53:44.967
1547683.77685547	1470236025033.84	-40.0136046255727	0.995472371578217	-0.0751802250742912	0.0190009623765945	-0.0549685098230839	16.7626953125	-5.47608947753906	0.9765625	-0.009613037109375	-0.0554046630859375	1.04718017578125	22.3722229003906	5.98580932617188	-43.8552093505859	3rd_Aug_2016_10:53:45.033
1547750.39672852	1470236025100.46	-40.0136046255727	0.995617151260376	-0.0728382468223572	0.0200158525258303	-0.0551404505968094	-11.61865234375	10.2099456787109	-1.8310546875	0.012969970703125	-0.0034027099609375	1.01019287109375	22.0722351074219	5.68582153320313	-43.2552337646484	3rd_Aug_2016_10:53:45.100
1547817.04711914	1470236025167.11	-40.0136046255727	0.996377825737	-0.0649117901921272	0.0169562213122845	-0.0522505193948746	-25.77880859375	-1.44776916503906	-2.0751953125	0.013580322265625	0.0057525634765625	0.98822021484375	22.9721984863281	5.98580932617188	-42.9552459716797	3rd_Aug_2016_10:53:45.167
1547883.69750977	1470236025233.76	-40.0136046255727	0.995036423206329	-0.0800585895776749	0.0179544184356928	-0.0563092902302742	-12.900390625	-7.42921447753906	-4.69970703125	0.008209228515625	-0.0313568115234375	0.94696044921875	22.9721984863281	5.38583374023438	-41.4553070068359	3rd_Aug_2016_10:53:45.233
1547950.37841797	1470236025300.45	-40.0136046255727	0.99501383304596	-0.0803971216082573	0.0133601278066635	-0.0574918538331986	-17.11181640625	-0.654312133789063	-5.43212890625	0.012359619140625	-0.0584564208984375	1.06341552734375	23.8721618652344	6.88577270507813	-41.7552947998047	3rd_Aug_2016_10:53:45.300
1548016.99829102	1470236025367.07	-40.0136046255727	0.994147896766663	-0.0882330611348152	0.0134853236377239	-0.0608525574207306	8.828125	1.90916442871094	-5.18798828125	0.064605712890625	-0.0098724365234375	0.99981689453125	22.9721984863281	9.58566284179688	-42.3552703857422	3rd_Aug_2016_10:53:45.367
1548083.64868164	1470236025433.72	-40.0136046255727	0.9942866563797	-0.0852600783109665	0.0145879285410047	-0.0625459030270577	16.94580078125	4.22850036621094	6.4697265625	-0.027557373046875	-0.146835327148438	0.97283935546875	23.5721740722656	8.08572387695313	-42.3552703857422	3rd_Aug_2016_10:53:45.433
1548150.29907227	1470236025500.37	-40.0136046255727	0.995163321495056	-0.0761037468910217	0.0146339302882552	-0.0603668354451656	18.28857421875	1.23777770996094	2.38037109375	0.037017822265625	0.0001373291015625	0.96258544921875	23.5721740722656	7.48574829101563	-42.9552459716797	3rd_Aug_2016_10:53:45.500
1548216.97998047	1470236025567.05	-40.0136046255727	0.99590939283371	-0.0671974867582321	0.0122246667742729	-0.0591572374105454	35.927734375	-13.3496246337891	10.43701171875	0.004913330078125	-0.0637054443359375	0.97113037109375	23.8721618652344	8.98568725585938	-41.1553192138672	3rd_Aug_2016_10:53:45.567
1548283.59985352	1470236025633.67	-40.0136046255727	0.997116982936859	-0.0526582412421703	0.00600474327802658	-0.0543031804263592	1.6259765625	-1.56983947753906	3.7841796875	0.038848876953125	0.0443267822265625	1.04412841796875	22.3722229003906	8.08572387695313	-43.8552093505859	3rd_Aug_2016_10:53:45.633
1548350.25024414	1470236025700.32	-40.0136046255727	0.99703586101532	-0.0532276593148708	0.00820805411785841	-0.0549446418881416	8.40087890625	-1.08155822753906	1.46484375	-0.002655029296875	-0.0399017333984375	0.97442626953125	22.0722351074219	6.28579711914063	-43.2552337646484	3rd_Aug_2016_10:53:45.700
1548416.90063477	1470236025766.97	-40.0136046255727	0.99629670381546	-0.061876967549324	0.011983297765255	-0.0584847368299961	-10.03173828125	2.15330505371094	-1.8310546875	0.023834228515625	0.0016021728515625	0.97564697265625	22.3722229003906	4.48587036132813	-43.8552093505859	3rd_Aug_2016_10:53:45.766
1548483.58154297	1470236025833.65	-40.0136046255727	0.996195554733276	-0.0624156408011913	0.0112740695476532	-0.0597644597291946	-2.890625	-0.654312133789063	-5.37109375	0.053131103515625	0.0346832275390625	1.00909423828125	21.4722595214844	6.58578491210938	-43.8552093505859	3rd_Aug_2016_10:53:45.833
1548550.20141602	1470236025900.27	-40.0136046255727	0.996394038200378	-0.0589971654117107	0.00848509185016155	-0.0603849366307259	6.32568359375	-7.12403869628906	3.11279296875	-0.011810302734375	-0.0444183349609375	1.06512451171875	21.4722595214844	5.98580932617188	-44.4551849365234	3rd_Aug_2016_10:53:45.900
1548616.85180664	1470236025966.92	-40.0136046255727	0.9959876537323	-0.0642038956284523	0.00826896075159311	-0.0617904402315617	-0.0830078125	-6.69679260253906	1.5869140625	0.008941650390625	-0.0507659912109375	0.97930908203125	20.5722961425781	4.78585815429688	-43.2552337646484	3rd_Aug_2016_10:53:45.966
1548683.50219727	1470236026033.57	-40.0136046255727	0.995973348617554	-0.0650022923946381	0.00686737149953842	-0.0613568834960461	-6.552734375	1.97019958496094	0.06103515625	0.038726806640625	-0.0080413818359375	0.95672607421875	22.0722351074219	6.88577270507813	-41.1553192138672	3rd_Aug_2016_10:53:46.033
1548750.18310547	1470236026100.25	-40.0136046255727	0.994967341423035	-0.0759432539343834	0.00760236009955406	-0.0649200230836868	-25.16845703125	1.48191833496094	-6.9580078125	0.027008056640625	-0.0734710693359375	0.99371337890625	22.9721984863281	8.68569946289063	-42.3552703857422	3rd_Aug_2016_10:53:46.100
1548816.80297852	1470236026166.87	-40.0136046255727	0.994746148586273	-0.0756555572152138	0.00586874969303608	-0.0687170326709747	4.37255859375	0.993637084960938	-5.9814453125	0.008819580078125	-0.105575561523438	1.03765869140625	21.1722717285156	8.38571166992188	-41.1553192138672	3rd_Aug_2016_10:53:46.166
1548883.45336914	1470236026233.52	-40.0136046255727	0.994783639907837	-0.0731008499860764	0.00828246399760246	-0.0706622526049614	-1.42578125	12.2241058349609	-3.23486328125	0.052886962890625	-0.0383148193359375	0.97601318359375	20.2723083496094	10.1856384277344	-42.9552459716797	3rd_Aug_2016_10:53:46.233
1548950.10375977	1470236026300.17	-40.0136046255727	0.994594931602478	-0.0741351842880249	0.0105087542906404	-0.0719329118728638	5.83740234375	0.688461303710938	0.732421875	0.040557861328125	-0.0048675537109375	1.02630615234375	25.3721008300781	8.98568725585938	-41.7552947998047	3rd_Aug_2016_10:53:46.300
1549016.78466797	1470236026366.85	-40.0136046255727	0.994711220264435	-0.0700270980596542	0.0110900904983282	-0.0743155404925346	2.724609375	0.0781097412109375	1.64794921875	0.013824462890625	-0.0522308349609375	0.95672607421875	22.0722351074219	10.4856262207031	-43.2552337646484	3rd_Aug_2016_10:53:46.366
1549083.40454102	1470236026433.47	-40.0136046255727	0.994646668434143	-0.0697347298264504	0.0110036982223392	-0.0754584968090057	-3.19580078125	-1.93605041503906	-4.5166015625	0.003936767578125	-0.0307464599609375	0.98455810546875	23.5721740722656	8.08572387695313	-42.9552459716797	3rd_Aug_2016_10:53:46.433
1549150.05493164	1470236026500.12	-40.0136046255727	0.994778037071228	-0.067441813647747	0.00847659725695848	-0.0761346146464348	2.29736328125	-1.14259338378906	1.5869140625	0.026397705078125	-0.0623626708984375	1.14483642578125	23.2721862792969	6.88577270507813	-42.6552581787109	3rd_Aug_2016_10:53:46.500
1549216.70532227	1470236026566.77	-40.0136046255727	0.994722127914429	-0.0684321671724319	0.0127287656068802	-0.0753843709826469	1.68701171875	3.86228942871094	1.0986328125	0.042755126953125	0.0212554931640625	1.00079345703125	22.3722229003906	10.7856140136719	-42.9552459716797	3rd_Aug_2016_10:53:46.566
1549283.38623047	1470236026633.45	-40.0136046255727	0.994771361351013	-0.0660626962780952	0.0127444425597787	-0.0768319070339203	8.583984375	-1.81398010253906	-1.953125	0.029449462890625	-0.0519866943359375	1.02435302734375	22.6722106933594	6.88577270507813	-41.7552947998047	3rd_Aug_2016_10:53:46.633
1549350.00610352	1470236026700.07	-40.0136046255727	0.994733512401581	-0.0641044676303864	0.0132580995559692	-0.0788670405745506	-0.26611328125	6.73094177246094	-4.94384765625	0.016387939453125	-0.0410003662109375	0.98358154296875	24.4721374511719	8.08572387695313	-41.4553070068359	3rd_Aug_2016_10:53:46.700
1549416.65649414	1470236026766.72	-40.0136046255727	0.994775295257568	-0.0618615001440048	0.0139481034129858	-0.0800051316618919	3.02978515625	-7.30714416503906	2.74658203125	-0.008270263671875	-0.0279388427734375	0.97247314453125	22.9721984863281	8.08572387695313	-41.4553070068359	3rd_Aug_2016_10:53:46.766
1549483.30688477	1470236026833.37	-40.0136046255727	0.995030283927918	-0.0594369731843472	0.0106900278478861	-0.0791682377457619	5.34912109375	-5.04884338378906	2.50244140625	0.009307861328125	-0.0453948974609375	1.07684326171875	22.3722229003906	8.08572387695313	-41.4553070068359	3rd_Aug_2016_10:53:46.833
1549549.98779297	1470236026900.06	-40.0136046255727	0.995153188705444	-0.0581832937896252	0.0101876314729452	-0.0786197856068611	6.142578125	-2.42433166503906	4.08935546875	0.000152587890625	-0.0503997802734375	0.98590087890625	22.0722351074219	6.88577270507813	-41.1553192138672	3rd_Aug_2016_10:53:46.900
1549616.60766602	1470236026966.67	-40.0136046255727	0.995429217815399	-0.0542528554797173	0.00789928156882525	-0.0781975015997887	4.98291015625	-2.05812072753906	2.197265625	0.010528564453125	-0.0591888427734375	0.99908447265625	22.0722351074219	8.98568725585938	-41.7552947998047	3rd_Aug_2016_10:53:46.966
1549683.25805664	1470236027033.33	-40.0136046255727	0.995614051818848	-0.0510433204472065	0.00732659734785557	-0.0780604928731918	0.1611328125	3.92332458496094	-1.0986328125	0.006500244140625	-0.0086517333984375	0.99041748046875	21.4722595214844	8.08572387695313	-42.9552459716797	3rd_Aug_2016_10:53:47.033
1549749.90844727	1470236027099.98	-40.0136046255727	0.995652735233307	-0.0496379211544991	0.00771304965019226	-0.0784366726875305	1.32080078125	-0.959487915039063	1.15966796875	0.006011962890625	-0.0380706787109375	1.03289794921875	23.2721862792969	7.78573608398438	-42.6552581787109	3rd_Aug_2016_10:53:47.099
1549816.58935547	1470236027166.66	-40.0136046255727	0.995620965957642	-0.0515109412372112	0.00835429690778255	-0.0775609612464905	1.80908203125	-0.166030883789063	2.197265625	0.024932861328125	-0.0347747802734375	0.96368408203125	21.1722717285156	6.88577270507813	-43.2552337646484	3rd_Aug_2016_10:53:47.166
1549883.20922852	1470236027233.28	-40.0136046255727	0.99575400352478	-0.0494994483888149	0.00686830561608076	-0.0773101001977921	4.43359375	-2.60743713378906	1.40380859375	0.025665283203125	-0.0316009521484375	1.01287841796875	22.0722351074219	6.28579711914063	-41.7552947998047	3rd_Aug_2016_10:53:47.233
1549949.85961914	1470236027299.93	-40.0136046255727	0.995673775672913	-0.0502736084163189	0.00610764697194099	-0.0779038369655609	-3.9892578125	0.749496459960938	-0.79345703125	0.025054931640625	-0.0313568115234375	1.00836181640625	22.3722229003906	6.58578491210938	-43.8552093505859	3rd_Aug_2016_10:53:47.299
1550016.51000977	1470236027366.58	-40.0136046255727	0.996050953865051	-0.0449037291109562	0.00460090488195419	-0.0764523148536682	11.08642578125	-2.66847229003906	2.8076171875	-0.009735107421875	-0.0493011474609375	0.96893310546875	21.4722595214844	5.38583374023438	-42.3552703857422	3rd_Aug_2016_10:53:47.366
1550083.19091797	1470236027433.26	-40.0136046255727	0.996269762516022	-0.0421727113425732	0.00423301756381989	-0.0751672014594078	-5.27099609375	3.43504333496094	2.74658203125	0.012603759765625	0.0079498291015625	0.99420166015625	22.6722106933594	6.28579711914063	-42.6552581787109	3rd_Aug_2016_10:53:47.433
1550149.81079102	1470236027499.88	-40.0136046255727	0.996166944503784	-0.0440236814320087	0.00550057832151651	-0.0753857791423798	0.4052734375	-0.593276977539063	1.220703125	0.027618408203125	0.0072174072265625	0.98516845703125	21.4722595214844	7.48574829101563	-42.3552703857422	3rd_Aug_2016_10:53:47.499
1550216.46118164	1470236027566.53	-40.0136046255727	0.996261775493622	-0.0428063422441483	0.00633702147752047	-0.0747658312320709	-8.505859375	2.82469177246094	1.28173828125	0.026275634765625	-0.0148773193359375	1.00079345703125	23.5721740722656	5.38583374023438	-43.8552093505859	3rd_Aug_2016_10:53:47.566
1550283.11157227	1470236027633.18	-40.0136046255727	0.996308267116547	-0.0432826839387417	0.00714806839823723	-0.0737922936677933	1.93115234375	1.97019958496094	3.84521484375	0.022979736328125	-0.0057220458984375	0.99822998046875	20.8722839355469	7.48574829101563	-42.9552459716797	3rd_Aug_2016_10:53:47.633
1550349.79248047	1470236027699.86	-40.0136046255727	0.996346831321716	-0.0427988134324551	0.00742297619581223	-0.0735267847776413	-1.60888671875	0.932601928710938	2.01416015625	0.002349853515625	-0.0413665771484375	0.98028564453125	25.0721130371094	5.98580932617188	-42.9552459716797	3rd_Aug_2016_10:53:47.699
1550416.41235352	1470236027766.48	-40.0136046255727	0.996754884719849	-0.0391570515930653	0.00580301787704229	-0.0700909569859505	5.5322265625	3.00779724121094	1.64794921875	0.041168212890625	0.0173492431640625	1.01641845703125	22.9721984863281	7.48574829101563	-42.9552459716797	3rd_Aug_2016_10:53:47.766
1550483.06274414	1470236027833.13	-40.0136046255727	0.996895968914032	-0.0360572636127472	0.00673175696283579	-0.0696634948253632	4.677734375	5.32713317871094	2.13623046875	0.038360595703125	0.0249176025390625	0.97467041015625	23.5721740722656	5.98580932617188	-42.9552459716797	3rd_Aug_2016_10:53:47.833
1550549.71313477	1470236027899.78	-40.0136046255727	0.99690455198288	-0.0332543030381203	0.00842081289738417	-0.0707425251603127	6.56982421875	3.80125427246094	-1.3427734375	-0.015594482421875	-0.0254974365234375	0.97100830078125	23.2721862792969	6.28579711914063	-42.6552581787109	3rd_Aug_2016_10:53:47.899
1550616.39404297	1470236027966.46	-40.0136046255727	0.996954202651978	-0.0291748512536287	0.0110675869509578	-0.0714756399393082	1.93115234375	0.627426147460938	1.46484375	-0.029632568359375	-0.0489349365234375	0.96649169921875	24.7721252441406	6.28579711914063	-41.7552947998047	3rd_Aug_2016_10:53:47.966
1550683.01391602	1470236028033.08	-40.0136046255727	0.997064888477325	-0.0294018760323524	0.0111094303429127	-0.0698111578822136	-9.1162109375	5.69334411621094	3.11279296875	0.020782470703125	0.0332183837890625	1.04217529296875	24.4721374511719	5.98580932617188	-42.9552459716797	3rd_Aug_2016_10:53:48.033
1550749.66430664	1470236028099.73	-40.0136046255727	0.997016310691834	-0.0305725447833538	0.0124619482085109	-0.0697746500372887	5.71533203125	0.383285522460937	2.50244140625	0.002960205078125	-0.0171966552734375	1.00323486328125	22.9721984863281	4.48587036132813	-42.9552459716797	3rd_Aug_2016_10:53:48.099
1550816.31469727	1470236028166.38	-40.0136046255727	0.99714595079422	-0.0263737756758928	0.0128763066604733	-0.0695598274469376	1.9921875	-0.104995727539063	-2.62451171875	-0.012542724609375	-0.0016937255859375	0.97894287109375	23.8721618652344	4.78585815429688	-43.2552337646484	3rd_Aug_2016_10:53:48.166
1550882.99560547	1470236028233.06	-40.0136046255727	0.997140944004059	-0.0254869256168604	0.0130963316187263	-0.069921113550663	-0.51025390625	1.11570739746094	1.77001953125	-0.004974365234375	0.0207672119140625	0.99212646484375	23.5721740722656	5.98580932617188	-42.9552459716797	3rd_Aug_2016_10:53:48.233
1550949.61547852	1470236028299.68	-40.0136046255727	0.997168481349945	-0.0244402382522821	0.0121337929740548	-0.0700760558247566	-0.51025390625	0.0170745849609375	-2.0751953125	0.032623291015625	0.0315093994140625	1.01239013671875	22.9721984863281	4.48587036132813	-43.8552093505859	3rd_Aug_2016_10:53:48.299
